news_path,Original_or_LLM,class,setType
train-true-orig/223.txt,original,0,train
train-fake-LLM/1162.txt,LLM,1,train
train-fake-LLM/3144.txt,LLM,1,train
train-true-orig/3201.txt,original,0,train
train-true-orig/1747.txt,original,0,train
train-fake-LLM/1471.txt,LLM,1,train
train-true-orig/3270.txt,original,0,train
train-fake-LLM/2889.txt,LLM,1,train
train-true-orig/1581.txt,original,0,train
train-fake-LLM/1173.txt,LLM,1,train
train-true-orig/2342.txt,original,0,train
train-fake-LLM/2320.txt,LLM,1,train
train-true-orig/2403.txt,original,0,train
train-fake-LLM/1568.txt,LLM,1,train
train-true-orig/901.txt,original,0,train
train-true-orig/642.txt,original,0,train
train-true-orig/1285.txt,original,0,train
train-true-orig/1938.txt,original,0,train
train-true-orig/1459.txt,original,0,train
train-true-orig/3583.txt,original,0,train
train-true-orig/2100.txt,original,0,train
train-true-orig/327.txt,original,0,train
train-true-orig/2547.txt,original,0,train
train-fake-LLM/1211.txt,LLM,1,train
train-fake-LLM/365.txt,LLM,1,train
train-fake-LLM/837.txt,LLM,1,train
train-fake-LLM/2137.txt,LLM,1,train
train-true-orig/334.txt,original,0,train
train-true-orig/730.txt,original,0,train
train-true-orig/2717.txt,original,0,train
train-true-orig/3355.txt,original,0,train
train-true-orig/1759.txt,original,0,train
train-fake-LLM/46.txt,LLM,1,train
train-true-orig/3271.txt,original,0,train
train-true-orig/2568.txt,original,0,train
train-true-orig/1782.txt,original,0,train
train-fake-LLM/1446.txt,LLM,1,train
train-true-orig/2652.txt,original,0,train
train-fake-orig/158.txt,original,1,train
train-true-orig/987.txt,original,0,train
train-true-orig/2773.txt,original,0,train
train-fake-LLM/1785.txt,LLM,1,train
train-fake-LLM/2529.txt,LLM,1,train
train-fake-LLM/1760.txt,LLM,1,train
train-true-orig/1327.txt,original,0,train
train-fake-LLM/2076.txt,LLM,1,train
train-true-orig/2583.txt,original,0,train
train-fake-orig/2410.txt,original,1,train
train-fake-orig/2113.txt,original,1,train
train-fake-LLM/871.txt,LLM,1,train
train-fake-LLM/869.txt,LLM,1,train
train-true-orig/2167.txt,original,0,train
train-fake-LLM/1788.txt,LLM,1,train
train-true-orig/2980.txt,original,0,train
train-fake-LLM/307.txt,LLM,1,train
train-true-orig/3417.txt,original,0,train
train-true-orig/877.txt,original,0,train
train-true-orig/3296.txt,original,0,train
train-true-orig/3554.txt,original,0,train
train-true-orig/409.txt,original,0,train
train-true-orig/2263.txt,original,0,train
train-true-orig/1521.txt,original,0,train
train-true-orig/3479.txt,original,0,train
train-true-orig/3058.txt,original,0,train
train-fake-LLM/1944.txt,LLM,1,train
train-fake-LLM/3051.txt,LLM,1,train
train-true-orig/860.txt,original,0,train
train-fake-orig/608.txt,original,1,train
train-true-orig/28.txt,original,0,train
train-true-orig/3144.txt,original,0,train
train-true-orig/1732.txt,original,0,train
train-fake-orig/374.txt,original,1,train
train-true-orig/971.txt,original,0,train
train-true-orig/2394.txt,original,0,train
train-fake-orig/2386.txt,original,1,train
train-true-orig/2148.txt,original,0,train
train-fake-LLM/2399.txt,LLM,1,train
train-fake-LLM/2766.txt,LLM,1,train
train-true-orig/2690.txt,original,0,train
train-fake-orig/2489.txt,original,1,train
train-true-orig/984.txt,original,0,train
train-fake-LLM/743.txt,LLM,1,train
train-true-orig/2870.txt,original,0,train
train-fake-LLM/2376.txt,LLM,1,train
train-true-orig/1753.txt,original,0,train
train-true-orig/408.txt,original,0,train
train-true-orig/3140.txt,original,0,train
train-true-orig/407.txt,original,0,train
train-fake-LLM/1595.txt,LLM,1,train
train-fake-orig/3547.txt,original,1,train
train-fake-LLM/1924.txt,LLM,1,train
train-fake-orig/3273.txt,original,1,train
train-fake-LLM/2672.txt,LLM,1,train
train-fake-LLM/108.txt,LLM,1,train
train-true-orig/399.txt,original,0,train
train-true-orig/2850.txt,original,0,train
train-true-orig/1268.txt,original,0,train
train-true-orig/2168.txt,original,0,train
train-fake-LLM/3570.txt,LLM,1,train
train-fake-orig/463.txt,original,1,train
train-fake-LLM/2999.txt,LLM,1,train
train-fake-LLM/3019.txt,LLM,1,train
train-fake-LLM/1703.txt,LLM,1,train
train-true-orig/2114.txt,original,0,train
train-true-orig/910.txt,original,0,train
train-fake-LLM/3533.txt,LLM,1,train
train-fake-orig/1945.txt,original,1,train
train-fake-LLM/1502.txt,LLM,1,train
train-fake-LLM/2798.txt,LLM,1,train
train-true-orig/1424.txt,original,0,train
train-fake-orig/2661.txt,original,1,train
train-true-orig/1410.txt,original,0,train
train-fake-orig/1664.txt,original,1,train
train-true-orig/552.txt,original,0,train
train-true-orig/3599.txt,original,0,train
train-true-orig/588.txt,original,0,train
train-true-orig/2659.txt,original,0,train
train-true-orig/1144.txt,original,0,train
train-true-orig/1017.txt,original,0,train
train-true-orig/3124.txt,original,0,train
train-true-orig/3173.txt,original,0,train
train-true-orig/220.txt,original,0,train
train-true-orig/1173.txt,original,0,train
train-fake-LLM/2317.txt,LLM,1,train
train-true-orig/1261.txt,original,0,train
train-fake-orig/2404.txt,original,1,train
train-fake-LLM/1357.txt,LLM,1,train
train-fake-LLM/998.txt,LLM,1,train
train-true-orig/353.txt,original,0,train
train-fake-orig/2755.txt,original,1,train
train-fake-LLM/606.txt,LLM,1,train
train-fake-orig/2781.txt,original,1,train
train-true-orig/1324.txt,original,0,train
train-fake-orig/2951.txt,original,1,train
train-true-orig/1726.txt,original,0,train
train-true-orig/203.txt,original,0,train
train-true-orig/2447.txt,original,0,train
train-true-orig/280.txt,original,0,train
train-fake-LLM/2960.txt,LLM,1,train
train-fake-LLM/1074.txt,LLM,1,train
train-true-orig/3561.txt,original,0,train
train-fake-LLM/1831.txt,LLM,1,train
train-true-orig/2929.txt,original,0,train
train-true-orig/586.txt,original,0,train
train-true-orig/1301.txt,original,0,train
train-true-orig/1074.txt,original,0,train
train-true-orig/393.txt,original,0,train
train-fake-LLM/3063.txt,LLM,1,train
train-true-orig/2292.txt,original,0,train
train-true-orig/651.txt,original,0,train
train-fake-LLM/2457.txt,LLM,1,train
train-true-orig/414.txt,original,0,train
train-fake-orig/1784.txt,original,1,train
train-fake-orig/1540.txt,original,1,train
train-true-orig/1500.txt,original,0,train
train-true-orig/1092.txt,original,0,train
train-true-orig/3502.txt,original,0,train
train-true-orig/517.txt,original,0,train
train-true-orig/1350.txt,original,0,train
train-true-orig/1927.txt,original,0,train
train-fake-LLM/2298.txt,LLM,1,train
train-true-orig/3228.txt,original,0,train
train-fake-LLM/536.txt,LLM,1,train
train-true-orig/1409.txt,original,0,train
train-fake-LLM/2617.txt,LLM,1,train
train-true-orig/2562.txt,original,0,train
train-fake-LLM/2422.txt,LLM,1,train
train-fake-orig/2897.txt,original,1,train
train-true-orig/3003.txt,original,0,train
train-fake-LLM/426.txt,LLM,1,train
train-true-orig/2249.txt,original,0,train
train-fake-orig/2210.txt,original,1,train
train-true-orig/2831.txt,original,0,train
train-fake-LLM/2788.txt,LLM,1,train
train-true-orig/3412.txt,original,0,train
train-fake-LLM/1116.txt,LLM,1,train
train-fake-LLM/3308.txt,LLM,1,train
train-true-orig/427.txt,original,0,train
train-fake-LLM/329.txt,LLM,1,train
train-true-orig/1066.txt,original,0,train
train-true-orig/17.txt,original,0,train
train-fake-LLM/399.txt,LLM,1,train
train-true-orig/847.txt,original,0,train
train-true-orig/3091.txt,original,0,train
train-fake-LLM/2316.txt,LLM,1,train
train-true-orig/2493.txt,original,0,train
train-true-orig/37.txt,original,0,train
train-fake-LLM/1861.txt,LLM,1,train
train-fake-orig/1382.txt,original,1,train
train-fake-LLM/1883.txt,LLM,1,train
train-true-orig/3021.txt,original,0,train
train-true-orig/690.txt,original,0,train
train-fake-orig/1741.txt,original,1,train
train-fake-LLM/2419.txt,LLM,1,train
train-true-orig/2830.txt,original,0,train
train-fake-LLM/1906.txt,LLM,1,train
train-true-orig/2224.txt,original,0,train
train-fake-LLM/875.txt,LLM,1,train
train-fake-LLM/330.txt,LLM,1,train
train-fake-LLM/356.txt,LLM,1,train
train-fake-LLM/1492.txt,LLM,1,train
train-fake-orig/1010.txt,original,1,train
train-fake-LLM/2115.txt,LLM,1,train
train-true-orig/373.txt,original,0,train
train-fake-LLM/2173.txt,LLM,1,train
train-true-orig/2693.txt,original,0,train
train-fake-orig/884.txt,original,1,train
train-true-orig/1952.txt,original,0,train
train-fake-orig/3118.txt,original,1,train
train-fake-LLM/2045.txt,LLM,1,train
train-true-orig/799.txt,original,0,train
train-fake-LLM/1802.txt,LLM,1,train
train-fake-orig/854.txt,original,1,train
train-fake-orig/1280.txt,original,1,train
train-true-orig/2332.txt,original,0,train
train-fake-LLM/747.txt,LLM,1,train
train-fake-LLM/401.txt,LLM,1,train
train-fake-LLM/866.txt,LLM,1,train
train-true-orig/1466.txt,original,0,train
train-true-orig/3233.txt,original,0,train
train-fake-LLM/832.txt,LLM,1,train
train-true-orig/2016.txt,original,0,train
train-fake-LLM/751.txt,LLM,1,train
train-true-orig/3344.txt,original,0,train
train-true-orig/78.txt,original,0,train
train-fake-orig/960.txt,original,1,train
train-fake-LLM/351.txt,LLM,1,train
train-true-orig/1523.txt,original,0,train
train-true-orig/210.txt,original,0,train
train-true-orig/2038.txt,original,0,train
train-true-orig/3006.txt,original,0,train
train-fake-LLM/2394.txt,LLM,1,train
train-fake-LLM/3602.txt,LLM,1,train
train-true-orig/1262.txt,original,0,train
train-fake-LLM/1930.txt,LLM,1,train
train-fake-orig/154.txt,original,1,train
train-fake-orig/1305.txt,original,1,train
train-fake-orig/2997.txt,original,1,train
train-fake-orig/252.txt,original,1,train
train-true-orig/2895.txt,original,0,train
train-fake-LLM/2295.txt,LLM,1,train
train-fake-orig/2703.txt,original,1,train
train-fake-orig/719.txt,original,1,train
train-fake-LLM/2465.txt,LLM,1,train
train-true-orig/1626.txt,original,0,train
train-true-orig/2853.txt,original,0,train
train-fake-orig/2767.txt,original,1,train
train-fake-orig/2031.txt,original,1,train
train-fake-LLM/2500.txt,LLM,1,train
train-fake-LLM/3568.txt,LLM,1,train
train-fake-LLM/1087.txt,LLM,1,train
train-true-orig/3096.txt,original,0,train
train-true-orig/1326.txt,original,0,train
train-true-orig/2553.txt,original,0,train
train-true-orig/808.txt,original,0,train
train-true-orig/804.txt,original,0,train
train-fake-orig/1638.txt,original,1,train
train-true-orig/658.txt,original,0,train
train-true-orig/1260.txt,original,0,train
train-true-orig/460.txt,original,0,train
train-fake-LLM/2303.txt,LLM,1,train
train-fake-LLM/1854.txt,LLM,1,train
train-fake-orig/2503.txt,original,1,train
train-fake-orig/1261.txt,original,1,train
train-true-orig/1867.txt,original,0,train
train-true-orig/43.txt,original,0,train
train-true-orig/2674.txt,original,0,train
train-fake-orig/1621.txt,original,1,train
train-fake-orig/1440.txt,original,1,train
train-fake-LLM/431.txt,LLM,1,train
train-true-orig/2881.txt,original,0,train
train-true-orig/3543.txt,original,0,train
train-fake-LLM/2830.txt,LLM,1,train
train-true-orig/345.txt,original,0,train
train-true-orig/1743.txt,original,0,train
train-true-orig/116.txt,original,0,train
train-true-orig/176.txt,original,0,train
train-fake-orig/2515.txt,original,1,train
train-fake-orig/2852.txt,original,1,train
train-true-orig/1002.txt,original,0,train
train-true-orig/2720.txt,original,0,train
train-true-orig/2730.txt,original,0,train
train-fake-orig/3138.txt,original,1,train
train-fake-LLM/2674.txt,LLM,1,train
train-fake-LLM/1738.txt,LLM,1,train
train-fake-LLM/2038.txt,LLM,1,train
train-true-orig/3441.txt,original,0,train
train-fake-orig/3477.txt,original,1,train
train-fake-orig/1806.txt,original,1,train
train-fake-LLM/127.txt,LLM,1,train
train-fake-LLM/124.txt,LLM,1,train
train-fake-LLM/3179.txt,LLM,1,train
train-fake-LLM/1443.txt,LLM,1,train
train-fake-orig/2699.txt,original,1,train
train-true-orig/994.txt,original,0,train
train-true-orig/2402.txt,original,0,train
train-true-orig/1061.txt,original,0,train
train-fake-orig/25.txt,original,1,train
train-fake-orig/1677.txt,original,1,train
train-fake-LLM/2915.txt,LLM,1,train
train-true-orig/3086.txt,original,0,train
train-fake-orig/1819.txt,original,1,train
train-fake-orig/2254.txt,original,1,train
train-fake-orig/2362.txt,original,1,train
train-fake-LLM/27.txt,LLM,1,train
train-true-orig/1284.txt,original,0,train
train-true-orig/412.txt,original,0,train
train-fake-LLM/71.txt,LLM,1,train
train-fake-orig/2579.txt,original,1,train
train-true-orig/2387.txt,original,0,train
train-true-orig/2965.txt,original,0,train
train-true-orig/3168.txt,original,0,train
train-true-orig/2610.txt,original,0,train
train-true-orig/1769.txt,original,0,train
train-fake-orig/666.txt,original,1,train
train-true-orig/2782.txt,original,0,train
train-fake-orig/783.txt,original,1,train
train-fake-LLM/2443.txt,LLM,1,train
train-fake-orig/924.txt,original,1,train
train-true-orig/2618.txt,original,0,train
train-fake-LLM/297.txt,LLM,1,train
train-fake-LLM/1699.txt,LLM,1,train
train-fake-orig/2887.txt,original,1,train
train-fake-LLM/3375.txt,LLM,1,train
train-true-orig/2152.txt,original,0,train
train-true-orig/710.txt,original,0,train
train-true-orig/1601.txt,original,0,train
train-true-orig/791.txt,original,0,train
train-true-orig/823.txt,original,0,train
train-true-orig/299.txt,original,0,train
train-true-orig/1695.txt,original,0,train
train-fake-LLM/787.txt,LLM,1,train
train-fake-orig/3172.txt,original,1,train
train-true-orig/1675.txt,original,0,train
train-fake-LLM/3588.txt,LLM,1,train
train-fake-LLM/3464.txt,LLM,1,train
train-true-orig/3288.txt,original,0,train
train-fake-orig/669.txt,original,1,train
train-true-orig/1192.txt,original,0,train
train-true-orig/1463.txt,original,0,train
train-fake-orig/1911.txt,original,1,train
train-true-orig/1104.txt,original,0,train
train-true-orig/2432.txt,original,0,train
train-true-orig/2184.txt,original,0,train
train-fake-LLM/2581.txt,LLM,1,train
train-true-orig/2173.txt,original,0,train
train-fake-LLM/1748.txt,LLM,1,train
train-true-orig/2947.txt,original,0,train
train-fake-orig/1576.txt,original,1,train
train-fake-orig/1083.txt,original,1,train
train-true-orig/3066.txt,original,0,train
train-fake-orig/3549.txt,original,1,train
train-fake-orig/1724.txt,original,1,train
train-true-orig/1405.txt,original,0,train
train-fake-orig/137.txt,original,1,train
train-fake-orig/945.txt,original,1,train
train-fake-orig/3373.txt,original,1,train
train-fake-orig/1178.txt,original,1,train
train-true-orig/1648.txt,original,0,train
train-true-orig/3525.txt,original,0,train
train-true-orig/2905.txt,original,0,train
train-fake-LLM/2860.txt,LLM,1,train
train-fake-LLM/1410.txt,LLM,1,train
train-fake-LLM/3066.txt,LLM,1,train
train-true-orig/261.txt,original,0,train
train-fake-LLM/2771.txt,LLM,1,train
train-true-orig/1894.txt,original,0,train
train-fake-orig/1722.txt,original,1,train
train-fake-LLM/2088.txt,LLM,1,train
train-fake-LLM/3228.txt,LLM,1,train
train-true-orig/206.txt,original,0,train
train-true-orig/381.txt,original,0,train
train-true-orig/2364.txt,original,0,train
train-fake-LLM/2377.txt,LLM,1,train
train-true-orig/976.txt,original,0,train
train-fake-LLM/2482.txt,LLM,1,train
train-fake-LLM/1770.txt,LLM,1,train
train-fake-orig/2865.txt,original,1,train
train-true-orig/1630.txt,original,0,train
train-fake-LLM/3597.txt,LLM,1,train
train-true-orig/154.txt,original,0,train
train-fake-orig/762.txt,original,1,train
train-fake-LLM/1336.txt,LLM,1,train
train-true-orig/2283.txt,original,0,train
train-fake-orig/2655.txt,original,1,train
train-true-orig/2088.txt,original,0,train
train-true-orig/313.txt,original,0,train
train-fake-LLM/2184.txt,LLM,1,train
train-fake-orig/2025.txt,original,1,train
train-true-orig/2408.txt,original,0,train
train-fake-LLM/1548.txt,LLM,1,train
train-fake-orig/1240.txt,original,1,train
train-true-orig/874.txt,original,0,train
train-true-orig/868.txt,original,0,train
train-fake-orig/571.txt,original,1,train
train-fake-LLM/86.txt,LLM,1,train
train-fake-LLM/2050.txt,LLM,1,train
train-fake-LLM/3431.txt,LLM,1,train
train-true-orig/3206.txt,original,0,train
train-true-orig/40.txt,original,0,train
train-true-orig/871.txt,original,0,train
train-true-orig/109.txt,original,0,train
train-fake-LLM/3321.txt,LLM,1,train
train-true-orig/3267.txt,original,0,train
train-fake-orig/2355.txt,original,1,train
train-true-orig/380.txt,original,0,train
train-fake-LLM/3241.txt,LLM,1,train
train-fake-orig/1445.txt,original,1,train
train-fake-orig/2653.txt,original,1,train
train-true-orig/2298.txt,original,0,train
train-true-orig/2943.txt,original,0,train
train-fake-orig/524.txt,original,1,train
train-true-orig/816.txt,original,0,train
train-true-orig/3437.txt,original,0,train
train-true-orig/359.txt,original,0,train
train-fake-LLM/1552.txt,LLM,1,train
train-fake-LLM/3565.txt,LLM,1,train
train-true-orig/752.txt,original,0,train
train-fake-orig/1106.txt,original,1,train
train-fake-orig/1647.txt,original,1,train
train-fake-LLM/2163.txt,LLM,1,train
train-true-orig/2651.txt,original,0,train
train-fake-LLM/1928.txt,LLM,1,train
train-true-orig/3275.txt,original,0,train
train-true-orig/1981.txt,original,0,train
train-fake-orig/1417.txt,original,1,train
train-fake-LLM/1942.txt,LLM,1,train
train-fake-LLM/587.txt,LLM,1,train
train-true-orig/2191.txt,original,0,train
train-fake-orig/3018.txt,original,1,train
train-fake-LLM/907.txt,LLM,1,train
train-true-orig/2122.txt,original,0,train
train-true-orig/98.txt,original,0,train
train-fake-orig/2251.txt,original,1,train
train-fake-orig/1604.txt,original,1,train
train-fake-LLM/1183.txt,LLM,1,train
train-true-orig/997.txt,original,0,train
train-fake-LLM/867.txt,LLM,1,train
train-fake-orig/3234.txt,original,1,train
train-true-orig/3181.txt,original,0,train
train-true-orig/806.txt,original,0,train
train-true-orig/3431.txt,original,0,train
train-fake-LLM/3528.txt,LLM,1,train
train-fake-orig/2556.txt,original,1,train
train-fake-LLM/1032.txt,LLM,1,train
train-true-orig/950.txt,original,0,train
train-true-orig/2150.txt,original,0,train
train-fake-LLM/971.txt,LLM,1,train
train-true-orig/2054.txt,original,0,train
train-fake-orig/789.txt,original,1,train
train-fake-orig/2780.txt,original,1,train
train-true-orig/22.txt,original,0,train
train-true-orig/1898.txt,original,0,train
train-fake-LLM/1196.txt,LLM,1,train
train-fake-LLM/3404.txt,LLM,1,train
train-true-orig/3352.txt,original,0,train
train-true-orig/1652.txt,original,0,train
train-true-orig/3540.txt,original,0,train
train-true-orig/1849.txt,original,0,train
train-fake-orig/3483.txt,original,1,train
train-fake-LLM/1852.txt,LLM,1,train
train-fake-LLM/2366.txt,LLM,1,train
train-fake-orig/1871.txt,original,1,train
train-fake-orig/1374.txt,original,1,train
train-fake-orig/3370.txt,original,1,train
train-fake-LLM/3014.txt,LLM,1,train
train-fake-LLM/981.txt,LLM,1,train
train-true-orig/969.txt,original,0,train
train-true-orig/2528.txt,original,0,train
train-fake-LLM/1218.txt,LLM,1,train
train-fake-orig/22.txt,original,1,train
train-fake-orig/1732.txt,original,1,train
train-true-orig/2740.txt,original,0,train
train-true-orig/1379.txt,original,0,train
train-true-orig/693.txt,original,0,train
train-true-orig/82.txt,original,0,train
train-fake-orig/447.txt,original,1,train
train-true-orig/3427.txt,original,0,train
train-true-orig/558.txt,original,0,train
train-true-orig/1381.txt,original,0,train
train-fake-LLM/1938.txt,LLM,1,train
train-fake-LLM/2659.txt,LLM,1,train
train-true-orig/1665.txt,original,0,train
train-true-orig/666.txt,original,0,train
train-fake-orig/509.txt,original,1,train
train-true-orig/1458.txt,original,0,train
train-true-orig/1729.txt,original,0,train
train-fake-LLM/685.txt,LLM,1,train
train-fake-LLM/480.txt,LLM,1,train
train-true-orig/1918.txt,original,0,train
train-true-orig/1056.txt,original,0,train
train-true-orig/1487.txt,original,0,train
train-true-orig/3497.txt,original,0,train
train-fake-orig/3026.txt,original,1,train
train-fake-orig/2224.txt,original,1,train
train-true-orig/3519.txt,original,0,train
train-true-orig/1096.txt,original,0,train
train-fake-LLM/3507.txt,LLM,1,train
train-fake-LLM/3017.txt,LLM,1,train
train-true-orig/1682.txt,original,0,train
train-fake-LLM/1243.txt,LLM,1,train
train-true-orig/884.txt,original,0,train
train-fake-LLM/1991.txt,LLM,1,train
train-fake-LLM/119.txt,LLM,1,train
train-true-orig/2302.txt,original,0,train
train-true-orig/1813.txt,original,0,train
train-true-orig/2631.txt,original,0,train
train-true-orig/1196.txt,original,0,train
train-fake-LLM/3161.txt,LLM,1,train
train-true-orig/2983.txt,original,0,train
train-true-orig/2538.txt,original,0,train
train-fake-LLM/1278.txt,LLM,1,train
train-true-orig/303.txt,original,0,train
train-fake-LLM/2270.txt,LLM,1,train
train-true-orig/3466.txt,original,0,train
train-true-orig/3274.txt,original,0,train
train-fake-LLM/3262.txt,LLM,1,train
train-fake-LLM/1596.txt,LLM,1,train
train-true-orig/2876.txt,original,0,train
train-true-orig/198.txt,original,0,train
train-fake-LLM/3424.txt,LLM,1,train
train-fake-LLM/468.txt,LLM,1,train
train-true-orig/2910.txt,original,0,train
train-true-orig/163.txt,original,0,train
train-true-orig/2948.txt,original,0,train
train-fake-orig/1780.txt,original,1,train
train-true-orig/151.txt,original,0,train
train-fake-LLM/3160.txt,LLM,1,train
train-true-orig/1146.txt,original,0,train
train-fake-orig/2555.txt,original,1,train
train-true-orig/3022.txt,original,0,train
train-true-orig/903.txt,original,0,train
train-fake-orig/1135.txt,original,1,train
train-true-orig/1182.txt,original,0,train
train-fake-LLM/3332.txt,LLM,1,train
train-fake-LLM/1295.txt,LLM,1,train
train-fake-LLM/1069.txt,LLM,1,train
train-fake-LLM/150.txt,LLM,1,train
train-true-orig/1248.txt,original,0,train
train-fake-LLM/98.txt,LLM,1,train
train-fake-LLM/3418.txt,LLM,1,train
train-fake-LLM/1697.txt,LLM,1,train
train-true-orig/691.txt,original,0,train
train-true-orig/1678.txt,original,0,train
train-fake-LLM/1108.txt,LLM,1,train
train-true-orig/1267.txt,original,0,train
train-true-orig/3011.txt,original,0,train
train-fake-LLM/1793.txt,LLM,1,train
train-fake-LLM/2354.txt,LLM,1,train
train-fake-LLM/1264.txt,LLM,1,train
train-fake-LLM/3417.txt,LLM,1,train
train-fake-orig/2491.txt,original,1,train
train-fake-LLM/3535.txt,LLM,1,train
train-true-orig/2837.txt,original,0,train
train-fake-orig/2926.txt,original,1,train
train-true-orig/554.txt,original,0,train
train-true-orig/3217.txt,original,0,train
train-fake-orig/3519.txt,original,1,train
train-true-orig/2551.txt,original,0,train
train-true-orig/1808.txt,original,0,train
train-fake-orig/2992.txt,original,1,train
train-fake-orig/440.txt,original,1,train
train-true-orig/1390.txt,original,0,train
train-fake-orig/212.txt,original,1,train
train-fake-LLM/286.txt,LLM,1,train
train-fake-LLM/313.txt,LLM,1,train
train-fake-orig/1716.txt,original,1,train
train-true-orig/2484.txt,original,0,train
train-true-orig/216.txt,original,0,train
train-true-orig/425.txt,original,0,train
train-true-orig/3566.txt,original,0,train
train-fake-LLM/201.txt,LLM,1,train
train-fake-orig/2516.txt,original,1,train
train-fake-LLM/3561.txt,LLM,1,train
train-fake-LLM/1846.txt,LLM,1,train
train-fake-LLM/2890.txt,LLM,1,train
